bank_name,atm_cd,atm_lat,atm_long,stname,dtname,atm_city,atm_pin_cd
Punjab National Bank,D1485500,16.74887,77.99475,TELANGANA,Mahabubnagar,MAHABOOBNAGAR,509412
Union Bank Of India,H0350103,16.7489,77.9938,TELANGANA,Mahabubnagar,MAHABUBNAGAR,509001
Union Bank Of India,H0350102,16.7489,77.9938,TELANGANA,Mahabubnagar,MAHABUBNAGAR,509001
Union Bank Of India,N0350005,16.7489,77.9938,TELANGANA,Mahabubnagar,MAHABUBNAGAR,509001
HDFC Bank Ltd,P3ENMB01,16.748903,78.002092,TELANGANA,Mahabubnagar,MAHABUBNAGAR, 
State Bank Of India,S1NG003484001,16.748931,77.996176,TELANGANA,Mahabubnagar,MAHBUBNAGAR, 
State Bank Of India,S1NG016375002,16.748977,77.994676,TELANGANA,Mahabubnagar,MAHBUBNAGAR, 
State Bank Of India,S1NG003484002,16.749009,77.995767,TELANGANA,Mahabubnagar,MAHBUBNAGAR, 
State Bank Of India,S5NC020333621,16.74901,77.996259,TELANGANA,Mahabubnagar,MAHBUBNAGAR, 
Karur Vysya Bank Ltd,S1AC0481403,16.7491,78.001582,TELANGANA,Mahabubnagar,MAHABUBNAGAR,509001
State Bank Of India,S5NL011990621,16.749126,78.001653,TELANGANA,Mahabubnagar,MAHABUBNAGAR, 
State Bank Of India,S1BW020184012,16.749291,77.996439,TELANGANA,Mahabubnagar,MAHABUBNAGAR, 
State Bank Of India,S1BG020184018,16.749404,77.996101,TELANGANA,Mahabubnagar,MAHBUBNAGAR, 
City Union Bank Ltd,CUB01931,16.750032,78.021449,TELANGANA,Mahabubnagar,MAHABUBNAGAR,509001
Bank Of Baroda,1FDMBB02,16.750365,77.993427,TELANGANA,Mahabubnagar, ,509001
Bank Of Baroda,1CRHTSTE02,16.75037,77.99343,TELANGANA,Mahabubnagar,MAHBUBNAGAR,509001
HDFC Bank Ltd,S1ACMH01,16.7505,78.0057,TELANGANA,Mahabubnagar,Mahabubnagar,NULL
HDFC Bank Ltd,S1ANHD77,16.7506,78.005,TELANGANA,Mahabubnagar,Mehbubnagar,NULL
HDFC Bank Ltd,S1AWBL35,16.7506,78.0058,TELANGANA,Mahabubnagar,Mahabubnagar,NULL
HDFC Bank Ltd,S1ANAP59,16.7507,78.0056,TELANGANA,Mahabubnagar,Mahabubnagar,NULL
Punjab National Bank,WC158301,16.750965,77.994506,TELANGANA,Mahabubnagar, , 
State Bank Of India,S1BW020920001,16.751693,78.007379,TELANGANA,Mahabubnagar,METTUGADDA, 
Bank Of Baroda,1VD407301,16.751886,78.007288,TELANGANA,Mahabubnagar,MAHBUBNAGAR,509001
State Bank Of India,S5NL020267621,16.752393,77.994187,TELANGANA,Mahabubnagar,Mahabubnagar, 
State Bank Of India,S1BW020184016,16.752488,78.001678,TELANGANA,Mahabubnagar,MAHABUBNAGAR, 
State Bank Of India,T1NF020184032,16.752667,77.996485,TELANGANA,Mahabubnagar,Mahbubnagar, 
Union Bank Of India,H1216101,16.7529,78.0143,TELANGANA,Mahabubnagar,MAHABUBNAGAR,509002
Union Bank Of India,WHYD04201111111,16.75303,78.01408,TELANGANA,Mahabubnagar,Mehbubnagar,509215
State Bank Of India,S1BB020184017,16.753101,78.011644,TELANGANA,Mahabubnagar,Mahabubnagar, 
Karur Vysya Bank Ltd,S1AC0481401,16.75315833,78.02637833,TELANGANA,Mahabubnagar,MAHABUBNAGAR,509001
State Bank Of India,T1BS020184041,16.753229,78.01609,TELANGANA,Mahabubnagar,Jadcherla, 
State Bank Of India,T1BF020184047,16.753298,78.014948,TELANGANA,Mahabubnagar,MAHABUBNAGAR, 
State Bank Of India,S1NG032651001,16.75343,77.99563,TELANGANA,Mahabubnagar,MAHABOOBNAGAR, 
Uco Bank,WT201901,16.753474,78.017644,TELANGANA,Mahabubnagar, , 
Bank Of India,CHY9027,16.753681,78.019733,TELANGANA,Mahabubnagar,MAHBOOB NAGAR, 
State Bank Of India,T1NW020184023,16.753897,78.139372,TELANGANA,Mahabubnagar,BADEPALLY, 
Union Bank Of India,W1431001,16.7547,77.9997,TELANGANA,Mahabubnagar,MAHBOOBNAGAR,509001
Union Bank Of India,H1431101,16.7547,77.9997,TELANGANA,Mahabubnagar,MAHBOOBNAGAR,509001
Union Bank Of India,N1431002,16.7547,77.9997,TELANGANA,Mahabubnagar,MAHBOOBNAGAR,509001
Axis Bank Ltd,BPCN100112,16.7554183,77.9997267,TELANGANA,Mahabubnagar,0,509001
Union Bank Of India,COBW341101,16.75551,78.14508,TELANGANA,Mahabubnagar,MAHBUBNAGAR,509301
Union Bank Of India,W1524001,16.7556,78.0435,TELANGANA,Mahabubnagar,MAHBOOBNAGAR,509002
ICICI Bank Ltd,SACWG883,16.756044,78.015617,TELANGANA,Mahabubnagar, , 
State Bank Of India,S1BG020184019,16.756954,77.998925,TELANGANA,Mahabubnagar,MAHBUBNAGAR, 
State Bank Of India,S5NL014787621,16.757282,78.038492,TELANGANA,Mahabubnagar,MAHBUBNAGAR, 
State Bank Of India,T1NW020184034,16.75732,78.004609,TELANGANA,Mahabubnagar,Mahbubnagar, 
Union Bank Of India,H0262101,16.7579,78.1458,TELANGANA,Mahabubnagar,JADCHERLA,500301
State Bank Of India,T1NW020184024,16.759551,78.145379,TELANGANA,Mahabubnagar,JADCHARLA, 
State Bank Of India,T1NS021610001,16.76,78.997448,TELANGANA,Nalgonda,NAMPALLE, 
HDFC Bank Ltd,S1ANJC67,16.7601,78.1453,TELANGANA,Mahabubnagar,Jadcherla,NULL
State Bank Of India,S1NG012715002,16.760644,78.144608,TELANGANA,Mahabubnagar,JADCHERLA, 
Karnataka Bank Ltd,KBL09050,16.7607,78.0081,TELANGANA,Mahabubnagar,Mebhubnagar,509001
Karur Vysya Bank Ltd,S1AC0486701,16.761482,78.144564,TELANGANA,Mahabubnagar,MAHABOOBNAGAR,509301
State Bank Of India,S5NE012715621,16.76178,78.14425,TELANGANA,Mahabubnagar,MAHBUBNAGAR,509301
State Bank Of India,S1BW020443001,16.762083,77.791126,TELANGANA,Mahabubnagar,MAHABUBNAGAR, 
Punjab National Bank,WC222801,16.762088,78.140586,TELANGANA,Mahabubnagar, , 
Union Bank Of India,NHYD04701111111,16.76251,78.14497,TELANGANA,Mahabubnagar,Mehbubnagar,509301
Canara Bank,A3421001,16.762559,78.139339,TELANGANA,Mahabubnagar, , 
State Bank Of India,S1BW020387001,16.762749,77.69491,TELANGANA,Mahabubnagar,KOTAKONDA, 
Punjab National Bank,N1928500,16.763235,78.143001,TELANGANA,Mahabubnagar, , 
State Bank Of India,S1BW008499001,16.76429,79.07787,TELANGANA,Nalgonda,NALGONDA,508257
State Bank Of India,T1NW020184025,16.767159,78.140623,TELANGANA,Mahabubnagar,"SRINIVASA NAGAR, JADCHERL", 
Lakshmi Vilas Bank Ltd,03440666,16.767229,0.0,TELANGANA,Mahabubnagar, , 
State Bank Of India,T1NW020184035,16.769382,77.990564,TELANGANA,Mahabubnagar,MAHABUBNAGAR, 
Axis Bank Ltd,CWCW34413,16.780219,79.3236,TELANGANA,Nalgonda, , 
Axis Bank Ltd,DERH476401,16.770713,78.139193,TELANGANA,Mahabubnagar,JADCHERLA, 
Indian Overseas Bank,IOB7406,16.773845,77.990839,TELANGANA,Mahabubnagar,MAHBUBNAGAR,509371
Indian Overseas Bank,IOB7404,16.773849,77.99085,TELANGANA,Mahabubnagar,MAHABUBNAGAAR,509380
Indian Overseas Bank,IOB9378,16.77385,77.99086,TELANGANA,Mahabubnagar,MAHBUB NAGAR,0
ICICI Bank Ltd,SACWE893,16.773971,78.134429,TELANGANA,Mahabubnagar,Mahbubnagar, 
HDFC Bank Ltd,S1ACTA01,16.7742,78.1323,TELANGANA,Mahabubnagar,Jadcherla,NULL
Axis Bank Ltd,TPCN10012,16.774215,78.1319,TELANGANA,Mahabubnagar,0,509301
ICICI Bank Ltd,S1VD7203,16.774387,78.130216,TELANGANA,Mahabubnagar,Mahbubnagar, 
State Bank Of India,S1NG012715001,16.774933,78.135351,TELANGANA,Mahabubnagar,JADCHERLA, 
State Bank Of India,S5NE020921621,16.775033,78.135256,TELANGANA,Mahabubnagar,MAHBUBNAGAR, 
State Bank Of India,S5NL020193621,16.775816,78.127181,TELANGANA,Mahabubnagar,JADCHERLA, 
Union Bank Of India,H0977101,16.7772,79.3237,TELANGANA,Nalgonda,HALIYA,508202
State Bank Of India,T1NH020184030,16.777237,78.030694,TELANGANA,Mahabubnagar,MAHABUBNAGAR, 
Union Bank Of India,H0286101,16.7806,79.4067,TELANGANA,Nalgonda,THUMMADAM,508278
Union Bank Of India,W2810001,16.7806,79.4067,TELANGANA,Nalgonda,NALGONDA,508278
Axis Bank Ltd,CWDW34404,16.78078,79.32356,TELANGANA,Nalgonda,0,0
Union Bank Of India,COBD297101,16.78229,79.32461,TELANGANA,Nalgonda,HALIA,508377
Union Bank Of India,H0846101,16.7827,79.8711,TELANGANA,Suryapet,MATTAMPALLI,508225
State Bank Of India,T1NS020184027,16.782719,78.121345,TELANGANA,Mahabubnagar,JADCHERLA, 
ICICI Bank Ltd,SACWC513,16.786397,79.331386,TELANGANA,Nalgonda,Nalgonda, 
State Bank Of India,T1NW020184036,16.790667,77.997775,TELANGANA,Mahabubnagar,Mahbubnagar, 
Union Bank Of India,N2606001,16.7917,78.14,TELANGANA,Mahabubnagar,JEDCHERLA,509301
State Bank Of India,S5NL061806621,16.794552,78.138168,TELANGANA,Mahabubnagar,JADCHERLA, 
HDFC Bank Ltd,S1ACST08,16.80978,79.915071,TELANGANA,Suryapet, , 
State Bank Of India,T1NW020184038,16.809952,77.912958,TELANGANA,Mahabubnagar,Mahbubnagar, 
State Bank Of India,S1BW020398001,16.819019,79.930209,TELANGANA,Suryapet,MELLA CHERUVU, 
State Bank Of India,S1BW006523001,16.8195,77.50466,TELANGANA,Narayanpet,MAHBUBNAGAR,509407
Canara Bank,64700834,16.819809,79.992849,TELANGANA,Suryapet, , 
Axis Bank Ltd,BPCN261602,16.82043,79.93411,TELANGANA,Suryapet,0,0
Union Bank Of India,W0654001,16.821651,80.469897,TELANGANA,Khammam,YERUPALEM,506345
Union Bank Of India,H1945101,16.8227,79.9315,TELANGANA,Suryapet,MELLACHERUVU,508246
State Bank Of India,S5NC020172621,16.824405,79.370378,TELANGANA,Nalgonda,NIDAMANUR, 
State Bank Of India,S5NL021245622,16.824483,79.37013,TELANGANA,Nalgonda,NIDAMANUR, 
State Bank Of India,S5NL021245621,16.824518,79.370169,TELANGANA,Nalgonda,NIDAMANUR, 
State Bank Of India,S1BG020172007,16.824519,79.370591,TELANGANA,Nalgonda,NIDAMANUR, 
Canara Bank,A3443001,16.82461,79.74419,TELANGANA,Suryapet,KALMALCHERUVU,508201
State Bank Of India,S1BB022026001,16.824683,79.369806,TELANGANA,Nalgonda,NIDAMANUR, 
State Bank Of India,S1BW005687001,16.82497,78.36344,TELANGANA,Ranga Reddy,MAHBUBNAGAR,509357
State Bank Of India,T1NH020174011,16.825924,79.473938,TELANGANA,Nalgonda,THRIPURARAM, 
State Bank Of India,T1NW020161031,16.828336,80.460418,TELANGANA,Khammam,YERRUPALEM, 
ICICI Bank Ltd,SPCNG412,16.828491,78.137194,TELANGANA,Mahabubnagar,Jadcherla, 
Union Bank Of India,N0280002,16.8317,80.5207,TELANGANA,Khammam,YERUPALEM,507201
Union Bank Of India,N1453001,16.849,78.5329,TELANGANA,Ranga Reddy,MAHABUBNAGAR,509321
State Bank Of India,S1BW020190003,16.849435,78.529455,TELANGANA,Ranga Reddy,AMANGAL, 
State Bank Of India,S1BJ020190004,16.849784,78.529444,TELANGANA,Ranga Reddy,AMANGAL, 
State Bank Of India,S1BW012218001,16.85567,78.69098,TELANGANA,Ranga Reddy,MAHBUBNAGAR,509327
State Bank Of India,T1NF020174012,16.857914,79.551169,TELANGANA,Nalgonda,MIRYALGUDA, 
State Bank Of India,S1BW021868001,16.85965,77.611652,TELANGANA,Narayanpet,RENIVETLA, 
Bank Of Baroda,1FDNAL02,16.86,79.55,TELANGANA,Nalgonda,MIRYALAGUDA,508207
State Bank Of India,S1BW004694001,16.860347,77.615888,TELANGANA,Narayanpet,MADDUR, 
State Bank Of India,S1BW020174009,16.86117,79.552679,TELANGANA,Nalgonda,MIRYALAGUDA, 
State Bank Of India,T1NY020174013,16.861856,79.546877,TELANGANA,Nalgonda,MIRYALAGUDA, 
State Bank Of India,T1NS020174015,16.861856,79.550139,TELANGANA,Nalgonda,MIRYALAGUDA, 
Bank Of Baroda,1VD411401,16.862958,79.554941,TELANGANA,Nalgonda,MIRYALAGUDA,508207
State Bank Of India,S1NG022025001,16.863126,79.572642,TELANGANA,Nalgonda,CHINTHA PALLE, 
State Bank Of India,S1BW008290001,16.86347,80.47856,TELANGANA,Khammam,KHAMMAM,507202
ICICI Bank Ltd,SPCNF376,16.863736,79.577321,TELANGANA,Nalgonda,Nalgonda, 
HDFC Bank Ltd,S1AWMG09,16.8644,79.5567,TELANGANA,Nalgonda,Miryalguda,NULL
Indian Overseas Bank,IOB6265,16.864529,79.559538,TELANGANA,Nalgonda,MIRYALGUDA,0
Indian Bank,S1NM3051,16.86453,79.55954,TELANGANA,Nalgonda,NALGONDA,508207
State Bank Of India,T1NS020175049,16.864649,79.547049,TELANGANA,Nalgonda,MIRYALAGUDA, 
State Bank Of India,S5NC020181621,16.864992,79.556931,TELANGANA,Nalgonda,Kodad, 
Karur Vysya Bank Ltd,S1AC0149101,16.86534866,79.55742765,TELANGANA,Nalgonda,MIRYALAGUDA,508207
Punjab National Bank,D1658800,16.8654,79.55728,TELANGANA,Nalgonda,NALGONDA,508207
Karur Vysya Bank Ltd,S1AC0149102,16.865688,79.574256,TELANGANA,Nalgonda,MIRYALAGUDA,508207
State Bank Of India,T1BF020175029,16.865766,79.108421,TELANGANA,Nalgonda,GURAM PODE, 
Lakshmi Vilas Bank Ltd,001DM150,16.865959,0.0,TELANGANA,Nalgonda, , 
Central Bank Of India,D11D481511,16.865973,79.564052,TELANGANA,Nalgonda,"SAGAR ROAD, MIRYALAGUDA",508207
Axis Bank Ltd,CPRH34402,16.865989,79.57323,TELANGANA,Nalgonda,MIRYALGUDA, 
Union Bank Of India,CBTD123801,16.86609,79.55378,TELANGANA,Nalgonda,NALGONDA,508207
State Bank Of India,T1BS020174020,16.866229,79.573566,TELANGANA,Nalgonda,MIRYALAGUDA, 
ICICI Bank Ltd,S1CWC276,16.866429,79.558267,TELANGANA,Nalgonda,Miryalguda, 
State Bank Of India,S5NG020174621,16.867113,79.567734,TELANGANA,Nalgonda,Miryalaguda, 
State Bank Of India,T1NW020174016,16.867229,79.557634,TELANGANA,Nalgonda,MIRYALAGUDA, 
IndusInd Bank,MN020701,16.86723,79.55996,TELANGANA,Nalgonda,Miryalaguda,508207
Union Bank Of India,DNLG00101111111,16.86748,79.55897,TELANGANA,Nalgonda,Nalgonda,500003
State Bank Of India,S1BB021657001,16.867689,79.11393,TELANGANA,Nalgonda,Gurrampode, 
Union Bank Of India,H1787101,16.8679,79.5588,TELANGANA,Nalgonda,MIRYALGUDA,508207
Union Bank Of India,N1787001,16.8679,79.5588,TELANGANA,Nalgonda,MIRYALGUDA,508207
Kotak Mahindra Bank Limited,MYBD2441,16.868719,79.573489,TELANGANA,Nalgonda,Miryalaguda, 
State Bank Of India,T1NW020175070,16.869109,78.952844,TELANGANA,Nalgonda,Nalgonda, 
Central Bank Of India,D11D332401,17.08438,79.36759,TELANGANA,Nalgonda,"PRAKASAM BAZAR, NALGONDA",508001
State Bank Of India,S1NG006317005,16.869884,79.568009,TELANGANA,Nalgonda,MIRYALAGUDA, 
State Bank Of India,S1NG006317004,16.86989,79.567983,TELANGANA,Nalgonda,MIRYALAGUDA, 
State Bank Of India,T1NS020175043,16.870657,79.550628,TELANGANA,Nalgonda,MIRAYALAGUDA, 
Lakshmi Vilas Bank Ltd,002DM552,16.871369,0.0,TELANGANA,Nalgonda, , 
Axis Bank Ltd,LWCW34415,16.871559,79.56692,TELANGANA,Nalgonda,MIRYALGUDA, 
Canara Bank,A3446001,16.87163,79.65091,TELANGANA,Suryapet,CHILLEPALLI,508218
State Bank Of India,S1BW006317003,16.8726,79.56436,TELANGANA,Nalgonda,NALGONDA,508207
State Bank Of India,T1BS020174021,16.872903,79.560177,TELANGANA,Nalgonda,NALGONDA, 
Union Bank Of India,K0357103,16.87307,79.565129,TELANGANA,Nalgonda, , 
Union Bank Of India,H0357101,16.8731,79.5651,TELANGANA,Nalgonda,NALGONDA,508207
State Bank Of India,S5BE006317621,16.87332,79.56616,TELANGANA,Nalgonda,NALGONDA,508207
HDFC Bank Ltd,S1AWMG08,16.8737,79.5653,TELANGANA,Nalgonda,Miryalguda,NULL
State Bank Of India,T1BS020174019,16.873782,79.561888,TELANGANA,Nalgonda,NALGONDA, 
State Bank Of India,S1BB020174002,16.873927,79.566089,TELANGANA,Nalgonda,MIRYALAGUDA, 
State Bank Of India,S1BW020381001,16.876283,78.024618,TELANGANA,Mahabubnagar,MAHABUBNAGAR, 
Union Bank Of India,H2290101,16.8818,79.6957,TELANGANA,Suryapet,NEREDCHERLA NALGONDA DIST.,508218
Canara Bank,A3440002,16.88294,79.55698,TELANGANA,Nalgonda,MIRYALAGUDA,508207
State Bank Of India,S5NL020323621,16.88313,79.689072,TELANGANA,Suryapet,NEREDCHERLA, 
State Bank Of India,S1BW020323003,16.88563,79.692186,TELANGANA,Suryapet,NEREDCHERLA, 
Union Bank Of India,N2291001,16.8863,78.4229,TELANGANA,Ranga Reddy, ,509321
Axis Bank Ltd,APCN34407,16.88701,79.69344,TELANGANA,Suryapet,0,0
State Bank Of India,T1NS020180008,16.88846,79.715892,TELANGANA,Suryapet,HUZUR NAGAR, 
State Bank Of India,S1BW008802001,16.88899,77.47066,TELANGANA,Narayanpet,MAHBUBNAGAR,509470
State Bank Of India,S1BG020180006,16.891554,79.854645,TELANGANA,Suryapet,HUZURNAGAR, 
State Bank Of India,T1BS020174022,16.891677,79.73732,TELANGANA,Suryapet,SURYAPET, 
State Bank Of India,S5NL021140621,16.891967,79.057866,TELANGANA,Nalgonda,POCHAMPALLE, 
State Bank Of India,T1BS020180010,16.894297,79.868843,TELANGANA,Suryapet,HUZURNAGAR, 
Union Bank Of India,H0209101,16.8968,79.8725,TELANGANA,Suryapet,NALGONDA,508204
ICICI Bank Ltd,SACWJ539,16.898113,79.873397,TELANGANA,Suryapet, , 
HDFC Bank Ltd,S1AWKM01,16.9006,79.8744,TELANGANA,Suryapet,Huzurnagar,NULL
State Bank Of India,S5NC020180621,16.900935,79.874595,TELANGANA,Suryapet,HUZURNAGAR, 
State Bank Of India,T1NS021349001,16.901026,78.174157,TELANGANA,Mahabubnagar,SHADNAGAR, 
State Bank Of India,S1BW020180005,16.90115,79.874681,TELANGANA,Suryapet,HUZURNAGAR, 
State Bank Of India,T1BS020180011,16.902164,79.871868,TELANGANA,Suryapet,NALGONDA, 
State Bank Of India,T1NW020199007,16.90349,78.174415,TELANGANA,Mahabubnagar,SHADNAGAR, 
State Bank Of India,T1BS020180009,16.91131,79.856739,TELANGANA,Suryapet,Suryapet, 
Central Bank Of India,SCDH48091S,16.920023,80.362692,TELANGANA,Khammam,Madhira, 
State Bank Of India,S1BW021043002,16.921276,77.98804,TELANGANA,Vikarabad,MARIKAL, 
State Bank Of India,S5NE020164621,16.921727,80.363723,TELANGANA,Khammam,MADHIRA, 
State Bank Of India,S1BW020590001,16.922017,77.804433,TELANGANA,Mahabubnagar,GANDED, 
HDFC Bank Ltd,S1AWHY53,16.922566,80.364189,TELANGANA,Khammam, , 
HDFC Bank Ltd,S1ANHY79,16.922566,80.364189,TELANGANA,Khammam, , 
State Bank Of India,S1BB020164002,16.924033,80.364161,TELANGANA,Khammam,MADHIRA, 
Axis Bank Ltd,DPRH406801,16.92413,80.36858,TELANGANA,Khammam,MADHIRA, 
Union Bank Of India,H1055101,16.9242,80.3623,TELANGANA,Khammam,MADHIRA,507203
Union Bank Of India,N1055002,16.9242,80.3623,TELANGANA,Khammam,MADHIRA,507203
Union Bank Of India,WHYD10901111111,16.93343,79.59352,TELANGANA,Nalgonda,Nalgonda,508207
Union Bank Of India,LHYD00301111111,16.93578,79.05469,TELANGANA,Nalgonda,Nalgonda,508213
Central Bank Of India,W11F126101,16.941554,78.859299,TELANGANA,Nalgonda, , 
State Bank Of India,S1BW020442002,16.948119,78.184546,TELANGANA,Mahabubnagar,BALANAGR, 
State Bank Of India,S1NB018906001,16.948137,78.184443,TELANGANA,Mahabubnagar,BALANAGAR, 
Union Bank Of India,N2560001,16.9557,79.9702,TELANGANA,Suryapet,GUDIBANDA,508238
State Bank Of India,S1BW020469001,16.961677,77.768777,TELANGANA,Mahabubnagar,VENNACHED, 
State Bank Of India,S5NL020178621,16.980756,79.054584,TELANGANA,Nalgonda,CHANDUR, 
Union Bank Of India,W0372001,16.9757,78.7289,TELANGANA,Ranga Reddy,HYDERABAD,501509
Union Bank Of India,H0372101,16.9757,78.7289,TELANGANA,Ranga Reddy,HYDERABAD,501509
State Bank Of India,S5NE010309622,17.327158,78.496198,TELANGANA,Hyderabad,HYDERABAD, 
State Bank Of India,S1NG021970001,16.977453,78.504604,TELANGANA,Ranga Reddy,AMANGAL, 
Union Bank Of India,H2473101,16.9791,79.059,TELANGANA,Nalgonda,CHANDUR,508255
Canara Bank,37385828,16.979482,78.314359,TELANGANA,Ranga Reddy, , 
Union Bank Of India,W1454001,16.9826,78.498,TELANGANA,Ranga Reddy,KADTHAL,509358
State Bank Of India,S1BW008502001,16.9848,79.58401,TELANGANA,Nalgonda,NALGONDA,508217
State Bank Of India,T1NS020174014,16.98555,79.021877,TELANGANA,Nalgonda,MIRYALAGUDA, 
State Bank Of India,S1BJ006315005,16.98556,80.00139,TELANGANA,Suryapet,NALGONDA,508206
Canara Bank,8787326,16.986326,78.501668,TELANGANA,Ranga Reddy, , 
State Bank Of India,S1BW020468001,16.986398,77.711951,TELANGANA,Narayanpet,Kosgi, 
Union Bank Of India,W1947001,16.9867,79.8678,TELANGANA,Suryapet,KODAD,508206
Union Bank Of India,H1947101,16.9867,79.8678,TELANGANA,Suryapet,KODAD,508206
State Bank Of India,S1NG020196003,16.986775,77.711669,TELANGANA,Narayanpet,KOSGI, 
State Bank Of India,S1BW020196002,16.986788,77.711651,TELANGANA,Narayanpet,KOSGI, 
Bank Of Baroda,1FDNAL05,16.9902406,79.9855332,TELANGANA,Suryapet,KODAD,508206
State Bank Of India,S5NE017568621,16.9932,79.97287,TELANGANA,Suryapet,NALGONDA,508206
Indian Overseas Bank,IOB4795,16.99512,79.972034,TELANGANA,Suryapet,KODAD,0
Bank Of India,AHY9049,16.995271,79.97325,TELANGANA,Suryapet,HYDERABAD, 
ICICI Bank Ltd,SACWF999,16.995393,79.97396,TELANGANA,Suryapet, , 
ICICI Bank Ltd,SACWL816,16.995784,79.971435,TELANGANA,Suryapet, , 
State Bank Of India,S1BB020181002,16.995953,79.965734,TELANGANA,Suryapet,KODAD, 
Canara Bank,60592935,16.99597,79.95588,TELANGANA,Suryapet,KODADA,508206
State Bank Of India,T1NS020176021,16.995995,79.970636,TELANGANA,Suryapet,SURYAPET, 
Canara Bank,A3445001,16.9961,79.970655,TELANGANA,Suryapet, , 
Axis Bank Ltd,BPRH261601,16.996339,79.96989,TELANGANA,Suryapet,KODAD, 
Central Bank Of India,W11F50151S,16.99638,79.96262,TELANGANA,Suryapet,KODAD, 
Bank Of Maharashtra,PA141901,16.996385,78.367155,TELANGANA,Ranga Reddy, , 
State Bank Of India,S1BW017568002,16.99696,79.97635,TELANGANA,Suryapet,NALGONDA,508206
State Bank Of India,T1BS020181004,16.997355,79.973264,TELANGANA,Suryapet,KODAD, 
State Bank Of India,S5NE006315621,16.99824,79.95867,TELANGANA,Suryapet,NALGONDA,580206
State Bank Of India,S1BW006315001,16.99826,79.958363,TELANGANA,Suryapet, KODAD, 
State Bank Of India,T1BS020181003,16.9994,79.957899,TELANGANA,Suryapet,KODADA, 
HDFC Bank Ltd,S1AWPB40,16.9996,79.9595,TELANGANA,Suryapet,Kodad,NULL
HDFC Bank Ltd,S1ANKD01,16.9997,79.9596,TELANGANA,Suryapet,Kodad,NULL
IndusInd Bank,MN018301,16.99974,79.96001,TELANGANA,Suryapet,Kodad,508206
Union Bank Of India,L0329004,16.9998,79.9598,TELANGANA,Suryapet,KODAD,508206
Union Bank Of India,H0329101,16.9998,79.9598,TELANGANA,Suryapet,KODAD,508206
State Bank Of India,S1N6000847489,17.327295,78.544906,TELANGANA,Ranga Reddy,HYDERABAD, 
State Bank Of India,S1NW006315003,17.000305,79.961921,TELANGANA,Suryapet,Kodad, 
Indian Overseas Bank,IOBD4795,17.0004,79.95976,TELANGANA,Suryapet, , 
Union Bank Of India,D2534001,17.0004,79.9609,TELANGANA,Suryapet,KODAD,508206
Canara Bank,0878E001,17.328981,78.592997,TELANGANA,Ranga Reddy, , 
State Bank Of India,S1BW017568001,17.0008,79.96087,TELANGANA,Suryapet,NALGONDA,508206
Karur Vysya Bank Ltd,S1AC0146901,17.00101586,79.95993992,TELANGANA,Suryapet,KODADA,508206
Bank Of Baroda,1FDNAL03,17.00142,79.95915,TELANGANA,Suryapet,KODAD,508206
Karur Vysya Bank Ltd,S1AC0146903,17.001566,79.96003,TELANGANA,Suryapet,KODADA,508206
Union Bank Of India,CBTW173101,17.002608,79.958133,TELANGANA,Suryapet, , 
State Bank Of India,S5NE008497621,17.00405,79.54114,TELANGANA,Nalgonda,NALGONDA,508233
Union Bank Of India,NHYD05501111111,17.00453,78.88539,TELANGANA,Nalgonda,Nalgonda,508245
Punjab National Bank,WC223201,17.07473,79.259134,TELANGANA,Nalgonda, , 
State Bank Of India,S1BW008497001,17.01114,79.90318,TELANGANA,Suryapet,NALGONDA,508233
Indian Overseas Bank,IOB5892,17.01216,80.116337,TELANGANA,Khammam,VALLABHI,0
State Bank Of India,S1BW020383002,17.016132,77.873458,TELANGANA,Vikarabad,KULAKCHERLA, 
HDFC Bank Ltd,S1ANHE25,17.02169,79.36684,TELANGANA,Nalgonda,NALGONDA, 
State Bank Of India,S1BW009501001,17.02513,79.77942,TELANGANA,Suryapet,NALGONDA,508233
State Bank Of India,S1BW013323001,17.02811,80.26647,TELANGANA,Khammam,KHAMMAM,507204
State Bank Of India,T1NS020175068,17.029208,79.245878,TELANGANA,Nalgonda,NALGONDA, 
IDBI Bank Ltd,ID134512,17.0295,78.2362,TELANGANA,Ranga Reddy,Mahbubnagar,509216
Axis Bank Ltd,LWCW34414,17.03089,79.248339,TELANGANA,Nalgonda,MIRYALGUDA, 
Axis Bank Ltd,CWRO34404,17.03089,79.248339,TELANGANA,Nalgonda,MIRYALGUDA, 
State Bank Of India,S5NL021189621,17.033484,80.258008,TELANGANA,Khammam,Bonakalu, 
State Bank Of India,T1NF003026248,17.036994,78.549352,TELANGANA,Ranga Reddy,SAROORNAGAR, 
State Bank Of India,T1NS020175066,17.038019,79.308974,TELANGANA,Nalgonda,NALGONDA, 
State Bank Of India,T1BS020175082,17.038248,79.251898,TELANGANA,Nalgonda,NALGONDA, 
State Bank Of India,S1BW020563002,17.03901,79.852179,TELANGANA,Suryapet,BETHAVOLE, 
IDBI Bank Ltd,TC112811,17.04296,79.26605,TELANGANA,Nalgonda,Nalgonda,508001
State Bank Of India,S5NL020382621,17.043204,78.663933,TELANGANA,Ranga Reddy,YACHARAM, 
State Bank Of India,S1NW020175041,17.043477,79.28618,TELANGANA,Nalgonda,NALGONDA, 
ICICI Bank Ltd,SACWC507,17.044197,79.267216,TELANGANA,Nalgonda,Nalgonda, 
